Temp,TC,ID,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A
25,0,0.811,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,0.812,0.957,0.811,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3,0.811,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3,0.812,0.957,0.812,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3,0.812,0.957,0.811,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temp,TC,ID,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,
25,0,0,0.812,0.957,0.812,0.957,
25,0,1,0.812,0.957,0.812,0.957,
25,1,0,0.812,0.957,0.812,0.957,
25,1,1,0.812,0.957,0.812,0.957,
25,2,0,0.812,0.957,0.812,0.957,
25,2,1,0.812,0.957,0.812,0.957,
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,
125,0,0.831,0.957,0.809,0.957,
125,0,0.808,0.957,0.808,0.957,
125,0,0.807,0.957,0.807,0.957,
125,0,0.807,0.957,0.807,0.957,
125,1,0.807,0.957,0.807,0.957,
125,1,0.807,0.957,0.807,0.957,
125,1,0.807,0.957,0.807,0.957,
125,1,0.807,0.957,0.807,0.957,
125,2,0.807,0.957,0.808,0.957,
125,2,0.807,0.957,0.807,0.957,
125,2,0.807,0.957,0.807,0.957,
125,2,0.808,0.957,0.807,0.957,
Temp,TC,Offset,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,VIP,V0A,
25,0,2v5,0.817,0.957,0.809,0.957,0.808,0.957,0.808,0.957,
25,0,halfVdd,0.808,0.957,0.808,0.957,0.809,0.957,0.808,0.957,
25,1,2v5,0.808,0.957,0.808,0.957,0.808,0.957,0.809,0.957,
25,1,halfVdd,0.808,0.957,0.808,0.957,0.808,0.957,0.808,0.957,
25,2,2v5,0.808,0.957,0.808,0.957,0.808,0.957,0.808,0.957,
25,2,halfVdd,0.808,0.957,0.808,0.957,0.808,0.957,0.808,0.957,
10/21/2017 2:35:45 PM
SC780-PF-TC
IP = 10A
Temp,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,0.461,0.462,0.458,0.457,0.454,0.453,0.450,0.450,0.448,0.447,0.445,0.445,0.443,0.443,0.441,0.441,
10/21/2017 3:38:47 PM
SC780-PF-TC
IP = 50A
Temp,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,4.952,2.468,4.953,2.466,4.953,2.466,4.953,2.464,4.953,2.465,4.953,2.466,4.953,2.466,4.953,2.467,
10/25/2017 9:25:22 PM
SC780-PF-TC
IP = 10A
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,00,0.911,1.152,0.908,1.151,0.908,1.151,
25,01,0.910,1.152,0.906,1.151,0.908,1.152,
25,02,0.907,1.151,0.907,1.151,0.907,1.152,
25,03,0.908,1.152,0.908,1.151,0.908,1.152,
10/25/2017 10:09:44 PM
SC780-PF-TC
IP = 10A
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,00,1.817,1.693,1.856,1.201,2.659,2.636,3.954,3.954,
25,02,1.870,1.722,1.864,1.208,2.790,2.765,4.024,4.026,
11/27/2017 11:35:48 AM
SC780-PF-TC
IP = 50A
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,00,2.673,2.502,
25,02,2.672,2.502,
25,04,2.672,2.502,
25,06,2.671,2.502,
25,08,2.671,2.502,
25,0A,2.670,2.502,
25,0C,2.669,2.501,
25,0E,2.669,2.501,
